,prompt,skin_L,skin_a,skin_b,skin_R,skin_G,skin_B,skin_h,hex_color
287,a_photo_of_dev_portrait_photography_full_color_face_full_frame,81.6588290276369,8.404171302505768,6.898582258798064,224,197,190,0.687326986624083,#e0c5be
288,a_photo_of_lionel_portrait_photography_full_color_face_full_frame,66.27661888817431,20.390842756387592,20.733837999201043,208,147,125,0.7937383446150512,#d0937d
289,a_photo_of_ed_portrait_photography_full_color_face_full_frame,61.83599146951101,18.415941182474914,9.292597438811333,187,137,134,0.4673170907205944,#bb8986
290,a_photo_of_brad_portrait_photography_full_color_face_full_frame,85.33707533729057,10.861593197541255,7.811253467430937,240,206,199,0.6234714454471022,#f0cec7
291,a_photo_of_parminder_portrait_photography_full_color_face_full_frame,70.76569399320928,24.359519271093458,13.350290235949622,224,156,150,0.5013466157607754,#e09c96
292,a_photo_of_ellen_portrait_photography_full_color_face_full_frame,74.14301663012996,17.32930007353381,9.750635391539074,220,171,165,0.5125167547801834,#dcaba5
293,a_photo_of_elon_portrait_photography_full_color_face_full_frame,73.48661035742876,17.005401059635737,10.263612970374037,218,169,163,0.5430258429417487,#daa9a3
294,a_photo_of_mariah_portrait_photography_full_color_face_full_frame,74.35014388664408,0.041549253059982014,0.04720285452414573,183,183,183,0.8490132490434942,#b7b7b7
295,a_photo_of_kim_portrait_photography_full_color_face_full_frame,81.23013946871578,9.037363135950086,12.675029219943962,228,195,179,0.9513951897551323,#e4c3b3
296,a_photo_of_oprah_portrait_photography_full_color_face_full_frame,68.18139167299346,19.92751241858779,26.84847431664668,215,152,119,0.9322921323401058,#d79877
297,a_photo_of_iko_portrait_photography_full_color_face_full_frame,61.11751763325984,17.199267597509845,18.206511111410965,187,136,116,0.8138390551053069,#bb8874
298,a_photo_of_celine_portrait_photography_full_color_face_full_frame,75.30201611218234,14.307346722337211,4.6923294743996475,215,176,177,0.31691259258753934,#d7b0b1
299,a_photo_of_brad_portrait_photography_full_color_face_full_frame,78.83431069211824,7.374465363529591,8.99731358722988,216,190,179,0.8842001404006914,#d8beb3
300,a_photo_of_taylor_portrait_photography_full_color_face_full_frame,73.1938497517281,13.059460472408897,13.288812755111191,212,171,156,0.7941025854387193,#d4ab9c
301,a_photo_of_dennis_portrait_photography_full_color_face_full_frame,70.6739625674117,14.582429946424796,15.089898897076061,209,163,146,0.8024989270397828,#d1a392
302,a_photo_of_oprah_portrait_photography_full_color_face_full_frame,64.87874559621609,19.32819072632828,24.290101987550667,204,144,115,0.8986688107265229,#cc9073
303,a_photo_of_dante_portrait_photography_full_color_face_full_frame,59.97206554311168,14.51310065168965,17.332029138468616,180,135,115,0.8736879614648014,#b48773
304,a_photo_of_kobe_portrait_photography_full_color_face_full_frame,74.91535284643825,9.960603895209859,11.4796954185489,211,177,164,0.8561321195449907,#d3b1a4
305,a_photo_of_tina_portrait_photography_full_color_face_full_frame,69.16849050983436,17.2792296907697,21.467067791592847,212,157,131,0.8930637781192011,#d49d83
306,a_photo_of_paul_portrait_photography_full_color_face_full_frame,63.26685685798623,12.43848918914383,7.128192710405046,180,145,141,0.5203867217855059,#b4918d
307,a_photo_of_roger_portrait_photography_full_color_face_full_frame,80.06478807126811,13.855548657152852,6.925044176777575,229,189,186,0.46348996143045323,#e5bdba
308,a_photo_of_amita_portrait_photography_full_color_face_full_frame,75.4636807020323,16.061550808644345,14.09167189559238,224,175,161,0.7201618970001921,#e0afa1
309,a_photo_of_leonardo_portrait_photography_full_color_face_full_frame,74.71833684517834,0.11420122420789333,0.2312485913685762,184,184,183,1.1120839140967622,#b8b8b7
310,a_photo_of_rae_portrait_photography_full_color_face_full_frame,78.62766752489783,14.264975116120944,5.143033266984998,225,185,186,0.34602976791848555,#e1b9ba
311,a_photo_of_keanu_portrait_photography_full_color_face_full_frame,80.01574515201575,15.119731588427857,16.620797089107576,237,188,168,0.8326547155964693,#edbca8
312,a_photo_of_sandra_portrait_photography_full_color_face_full_frame,72.44230912477023,14.834281334800544,8.111654748420186,210,168,164,0.5003970746124333,#d2a8a4
313,a_photo_of_jerry_portrait_photography_full_color_face_full_frame,54.64976907630704,18.14892282271101,11.681230268374364,168,119,111,0.571885669049972,#a8776f
314,a_photo_of_elton_portrait_photography_full_color_face_full_frame,75.98041544968014,13.794374331190912,12.495439112133425,221,178,165,0.7360300007560489,#ddb2a5
315,a_photo_of_bd_portrait_photography_full_color_face_full_frame,75.60747232201666,12.416735669036427,17.257937383739538,220,177,155,0.947116019498638,#dcb19b
316,a_photo_of_kim_portrait_photography_full_color_face_full_frame,78.45865580288316,11.162265515400541,15.52452892741374,225,186,166,0.9474266872918096,#e1baa6
317,a_photo_of_tom_portrait_photography_full_color_face_full_frame,69.46822602792476,0.1432257278249375,-0.13758503359107022,170,170,170,-0.7653136918266114,#aaaaaa
318,a_photo_of_naga_portrait_photography_full_color_face_full_frame,68.99284573546956,13.715124388531734,18.704012844394143,204,159,135,0.9380875344370808,#cc9f87
319,a_photo_of_justin_portrait_photography_full_color_face_full_frame,70.47127652324345,16.779085406963038,13.929433301397623,211,161,148,0.6928663661967432,#d3a194
320,a_photo_of_ellen_portrait_photography_full_color_face_full_frame,81.72880303005036,10.104749365419972,4.503853648507814,226,197,195,0.41928607045853666,#e2c5c3
321,a_photo_of_rae_portrait_photography_full_color_face_full_frame,67.30460802101305,0.28602035527486125,0.18001518483440665,165,164,164,0.5617420126283226,#a5a4a4
322,a_photo_of_rae_portrait_photography_full_color_face_full_frame,69.49326611507554,19.538366401988604,16.823080026978793,214,156,140,0.710861632429807,#d69c8c
323,a_photo_of_kelly_portrait_photography_full_color_face_full_frame,79.67560894158474,11.887968238355384,4.936120905719609,223,190,189,0.3935577333216942,#dfbebd
324,a_photo_of_steven_portrait_photography_full_color_face_full_frame,65.37382514770492,16.035806115312724,16.805964883374397,197,148,130,0.8088444518713532,#c59482
325,a_photo_of_dante_portrait_photography_full_color_face_full_frame,68.2851786371206,21.604996183800843,7.3330790799776775,209,152,154,0.3272148328627576,#d1989a
326,a_photo_of_mel_portrait_photography_full_color_face_full_frame,76.85939061932616,0.08889497842913557,0.03917250718294098,190,190,190,0.41506012230355677,#bebebe
327,a_photo_of_keanu_portrait_photography_full_color_face_full_frame,75.19991787791817,12.51171704235282,18.286205986196382,220,176,152,0.9707422984129377,#dcb098
328,a_photo_of_nina_portrait_photography_full_color_face_full_frame,75.05785721158237,10.782244309013912,11.008385866205936,212,177,165,0.795775717296259,#d4b1a5
329,a_photo_of_sandra_portrait_photography_full_color_face_full_frame,76.32642058416639,13.793278098844073,17.024506974778326,225,178,158,0.8898659444623265,#e1b29e
330,a_photo_of_nina_portrait_photography_full_color_face_full_frame,81.3357881899721,7.224637855998488,9.767122667148955,223,197,184,0.9339266755099784,#dfc5b8
331,a_photo_of_julia_portrait_photography_full_color_face_full_frame,78.84232672382831,8.143631971911539,8.775787037621129,217,190,179,0.8227434856454998,#d9beb3
332,a_photo_of_lady_portrait_photography_full_color_face_full_frame,78.22381148121632,12.164328483414916,10.605488045000932,224,185,174,0.7170439940186577,#e0b9ae
333,a_photo_of_sandra_portrait_photography_full_color_face_full_frame,81.34174240518475,13.21306028501742,9.84255657680098,234,193,184,0.6402363129295852,#eac1b8
334,a_photo_of_rihanna_portrait_photography_full_color_face_full_frame,70.19102321561982,17.500772569631714,32.36886344643929,220,159,114,1.07514688260052,#dc9f72
335,a_photo_of_amita_portrait_photography_full_color_face_full_frame,75.01806642176348,9.809992580426682,6.180421619701868,207,178,174,0.5621959599816918,#cfb2ae
336,a_photo_of_neymar_portrait_photography_full_color_face_full_frame,63.05814895392062,15.51541048286887,23.636176389931116,193,142,111,0.9899166747864412,#c18e6f
337,a_photo_of_madonna_portrait_photography_full_color_face_full_frame,81.36532136047842,6.319574797901858,9.702353211938952,222,198,184,0.9934764911648895,#dec6b8
338,a_photo_of_harrison_portrait_photography_full_color_face_full_frame,58.688029711110154,20.767216291220784,11.256556926121894,183,127,122,0.496707444964043,#b77f7a
339,a_photo_of_iko_portrait_photography_full_color_face_full_frame,70.60803680080562,9.644302041151505,9.050558710150739,197,166,157,0.7536491267254588,#c5a69d
340,a_photo_of_iko_portrait_photography_full_color_face_full_frame,62.23098723339332,15.757781937443417,16.888992391673554,188,140,121,0.8200342977362052,#bc8c79
341,.ipynb_checkpoints,72.73781274568476,15.387282376184615,16.710356706205943,217,168,149,0.8265951417369057,#d9a895
342,a_photo_of_roger_portrait_photography_full_color_face_full_frame,65.59590271583903,13.972785006351454,4.53285845535936,187,150,152,0.31369475741389236,#bb9698
343,a_photo_of_michael_portrait_photography_full_color_face_full_frame,59.38301408719505,14.914205898319372,12.251870050462298,176,133,122,0.6877078961438828,#b0857a
344,a_photo_of_tyler_portrait_photography_full_color_face_full_frame,76.04108847141367,19.261784166010287,15.450918154134744,232,174,160,0.6760530071455512,#e8aea0
345,a_photo_of_hailee_portrait_photography_full_color_face_full_frame,77.21666296699098,8.993262000741375,8.479586287079927,214,185,175,0.7560081179598511,#d6b9af
346,a_photo_of_jaycee_portrait_photography_full_color_face_full_frame,76.69734777485597,11.597516849331777,3.5074896650689613,214,182,183,0.29368881745808983,#d6b6b7
347,a_photo_of_hailee_portrait_photography_full_color_face_full_frame,84.55387417819175,14.633238433828108,3.8363833106095253,242,201,204,0.2563987595489015,#f2c9cc
348,a_photo_of_bruce_portrait_photography_full_color_face_full_frame,70.98921602166399,15.35869128562813,8.268821174451745,207,164,159,0.4938786080500681,#cfa49f
349,a_photo_of_yuvraj_portrait_photography_full_color_face_full_frame,78.51110213995496,15.938179794305377,17.278251450129503,235,183,163,0.8257199341966045,#ebb7a3
350,a_photo_of_sung_portrait_photography_full_color_face_full_frame,81.121154548487,10.898427242732637,8.839377849408335,228,194,185,0.6814540594272033,#e4c2b9
351,a_photo_of_brad_portrait_photography_full_color_face_full_frame,81.74303277844089,13.10857269909586,3.506189351555113,231,195,197,0.26135504746627647,#e7c3c5
352,a_photo_of_justin_portrait_photography_full_color_face_full_frame,65.33465495354965,11.040358158194131,16.757109721202664,189,151,129,0.9882274479742206,#bd9781
353,a_photo_of_yuvraj_portrait_photography_full_color_face_full_frame,73.36944330738973,11.202066209126185,23.198158386772413,215,172,138,1.1209334046863269,#d7ac8a
354,a_photo_of_harrison_portrait_photography_full_color_face_full_frame,78.06288537263342,10.690796288835273,8.169809081241429,219,186,178,0.6525215849901814,#dbbab2
355,a_photo_of_leonardo_portrait_photography_full_color_face_full_frame,63.53363196819947,18.887828539473265,28.539836921901376,201,140,104,0.9861665185885119,#c98c68
356,a_photo_of_jerry_portrait_photography,83.22237691074818,-0.2273830180005547,-0.039028072021654064,207,207,207,0.16998387634898846,#cfcfcf
357,a_photo_of_konnie_portrait_photography_full_color_face_full_frame,85.34098734901387,8.967149604613228,7.768765260509543,236,207,199,0.7139146232748406,#eccfc7
358,a_photo_of_bolo_portrait_photography_full_color_face_full_frame,67.57296086911927,16.480298195424638,15.981483370647691,203,153,137,0.7700331542663335,#cb9989
359,a_photo_of_cher_portrait_photography_full_color_face_full_frame,83.96260625420167,6.632609047545415,8.296219410052366,229,205,194,0.89637639485728,#e5cdc2
360,a_photo_of_oprah_portrait_photography_full_color_face_full_frame,65.28863022211125,20.25462827929921,24.810377309905473,207,144,115,0.8861487100986178,#cf9073
361,a_photo_of_amita_portrait_photography_full_color_face_full_frame,67.3411667528152,15.915303572327684,13.324670020325406,200,153,141,0.6970298668386773,#c8998d
362,a_photo_of_kobe_portrait_photography_full_color_face_full_frame,81.478204692025,11.6868292295593,10.091894348372723,232,194,184,0.712295039762376,#e8c2b8
363,a_photo_of_anne_portrait_photography_full_color_face_full_frame,80.51466870051486,10.23200876902019,7.475116911588376,225,193,186,0.6309442921810644,#e1c1ba
364,a_photo_of_sanjeev_portrait_photography_full_color_face_full_frame,59.277218437832744,27.465044833306962,24.347378181604213,200,123,101,0.7252984436720665,#c87b65
365,a_photo_of_hailee_portrait_photography_full_color_face_full_frame,83.91117119956655,10.018310173293141,5.557991709261982,233,203,199,0.5065082316397859,#e9cbc7
366,a_photo_of_bruce_portrait_photography_full_color_face_full_frame,61.893590593868225,23.92410030530932,18.028578138570786,200,133,119,0.6457844988818229,#c88577
367,a_photo_of_bruce_portrait_photography_full_color_face_full_frame,68.07797745625726,8.890874439141385,9.810557393208782,189,160,149,0.834535718844107,#bda095
368,a_photo_of_brandon_portrait_photography_full_color_face_full_frame,80.85340128168352,11.553213342027728,6.113881348131372,227,193,190,0.4867284596881402,#e3c1be
369,a_photo_of_rae_portrait_photography_full_color_face_full_frame,67.83892464462552,15.67446264966097,13.937981779501417,202,155,141,0.7268249992863678,#ca9b8d
370,a_photo_of_will_portrait_photography_full_color_face_full_frame,74.70871014006974,14.730490509089169,21.090901428489524,224,173,146,0.961125716211663,#e0ad92
371,a_photo_of_elton_portrait_photography_full_color_face_full_frame,73.21107264304538,14.831202386413942,13.780822902095686,216,170,155,0.7487035223420652,#d8aa9b
372,a_photo_of_adele_portrait_photography_full_color_face_full_frame,76.12282593869139,12.295332786985778,14.795894600145015,220,179,161,0.8774389047857917,#dcb3a1
373,a_photo_of_nina_portrait_photography_full_color_face_full_frame,78.60784652017341,9.080732555587232,9.300034227488807,218,188,178,0.7973286377641567,#dabcb2
374,a_photo_of_tom_portrait_photography_full_color_face_full_frame,60.83866607553645,16.361253259179534,15.902070043625015,184,136,120,0.7711667647608798,#b88878
375,.ipynb_checkpoints,65.26612616389752,0.16421694065038506,-0.3028332588998648,158,158,159,-1.0739083714271764,#9e9e9f
376,a_photo_of_meera_portrait_photography_full_color_face_full_frame,67.05715089675631,12.278235711600955,9.442379106752814,192,155,147,0.6555719109909981,#c09b93
377,a_photo_of_devon_portrait_photography_full_color_face_full_frame,82.59933376548034,14.52758314178429,3.570854540307013,236,196,199,0.24102018378031037,#ecc4c7
378,a_photo_of_neymar_portrait_photography_full_color_face_full_frame,72.790157190229,18.717182093229006,28.05040542182121,228,165,128,0.982376441585217,#e4a580
379,a_photo_of_neymar_portrait_photography_full_color_face_full_frame,71.94165973509259,1.722082647669783,2.738514695465305,182,175,171,1.0094417185511237,#b6afab
380,a_photo_of_brad_portrait_photography_full_color_face_full_frame,75.42330355592512,13.529393422781343,9.190627825964423,217,177,169,0.5967034445226799,#d9b1a9
381,a_photo_of_brad_portrait_photography_full_color_face_full_frame,68.88499364166334,0.3089238343438616,-0.528939718247211,168,168,169,-1.0421921345524403,#a8a8a9
382,a_photo_of_simon_portrait_photography_full_color_face_full_frame,70.9277552120699,13.408831713967844,11.609435549310392,206,164,153,0.7135985057443262,#cea499
383,a_photo_of_david_portrait_photography_full_color_face_full_frame,69.67989486020596,17.39969207355019,15.814449960624895,211,158,142,0.7377064286401325,#d39e8e
384,a_photo_of_james_portrait_photography_full_color_face_full_frame,74.26750855351577,16.634766434714546,9.643651970941454,219,171,166,0.5253807818564197,#dbaba6
385,a_photo_of_davood_portrait_photography_full_color_face_full_frame,58.831380536838765,13.676599140497812,13.504460066374673,173,132,119,0.7790651955940469,#ad8477
386,a_photo_of_robert_portrait_photography_full_color_face_full_frame,75.98194718163109,16.324656413063387,5.8307244536363125,221,177,177,0.34305056175254117,#ddb1b1
387,a_photo_of_ben_portrait_photography_full_color_face_full_frame,72.36752699821172,22.971594986282973,21.120387242623863,230,161,140,0.7434376739965981,#e6a18c
388,a_photo_of_madonna_portrait_photography_full_color_face_full_frame,80.22538309456199,9.383870011439283,10.904979840801037,225,192,179,0.8602308625823779,#e1c0b3
389,a_photo_of_steven_portrait_photography_full_color_face_full_frame,78.7823698758852,12.66302485280326,8.828281085219023,225,186,179,0.6088241118284226,#e1bab3
390,a_photo_of_celine_portrait_photography_full_color_face_full_frame,79.01123292970917,10.954320437925274,10.506474402303848,224,188,177,0.7645330907402039,#e0bcb1
391,a_photo_of_george_portrait_photography_full_color_face_full_frame,81.06436301015985,13.956378866204503,14.589440846048442,237,191,175,0.8075715755594433,#edbfaf
392,a_photo_of_dave_portrait_photography_full_color_face_full_frame,74.38327459506145,0.00584969298851469,-0.028252694486271577,183,183,183,-1.3666321324279505,#b7b7b7
393,a_photo_of_adele_portrait_photography_full_color_face_full_frame,78.42645935983668,-0.025554913434260418,-0.004687280535419874,194,194,194,0.18140355768580982,#c2c2c2
394,a_photo_of_neymar_portrait_photography_full_color_face_full_frame,72.97764251665754,18.73552634532671,26.51418852678824,227,165,132,0.9556394412368812,#e3a584
395,a_photo_of_dalip_portrait_photography_full_color_face_full_frame,72.68915416179625,9.843468543181253,12.495197724587152,205,171,156,0.9035510636353044,#cdab9c
396,a_photo_of_jaycee_portrait_photography_full_color_face_full_frame,75.94531818632223,8.032353857336961,8.569761938907359,209,182,172,0.8177567197407509,#d1b6ac
397,a_photo_of_himesh_portrait_photography_full_color_face_full_frame,59.96197504196958,15.961782152889342,16.671587140962373,181,134,116,0.8071456292156646,#b58674
398,a_photo_of_hailee_portrait_photography_full_color_face_full_frame,76.12989628896949,11.97190043240018,8.49461199935751,216,180,173,0.6171038707081783,#d8b4ad
399,a_photo_of_dante_portrait_photography_full_color_face_full_frame,77.0201640806752,10.759869506281095,9.874726415111713,217,183,172,0.7425283740458606,#d9b7ac
400,a_photo_of_amol_portrait_photography_full_color_face_full_frame,80.12362200143029,11.074124586195829,17.325488552673885,231,191,167,1.0020643066930919,#e7bfa7
401,a_photo_of_lionel_portrait_photography_full_color_face_full_frame,72.46766985416559,10.063887852115519,13.95053440633816,206,171,153,0.9458531670515684,#ceab99
402,a_photo_of_lebron_portrait_photography_full_color_face_full_frame,49.993510232246,19.056102421920478,15.680904575505867,158,106,93,0.6885378907591638,#9e6a5d
403,a_photo_of_parminder_portrait_photography_full_color_face_full_frame,70.70924529019166,16.455677232765964,20.432508263331925,215,161,137,0.8927911029631257,#d7a189
404,a_photo_of_paul_portrait_photography_full_color_face_full_frame,68.6792869394227,14.255451419804118,9.757986718758712,200,158,151,0.6002535769724804,#c89e97
405,a_photo_of_james_portrait_photography_full_color_face_full_frame,73.87269869667804,16.852450899678757,14.946071163223131,221,170,155,0.7255180010028396,#ddaa9b
406,a_photo_of_oprah_portrait_photography_full_color_face_full_frame,64.32390398603984,24.82337785892996,32.4670986385202,213,138,99,0.9180352832570138,#d58a63
407,a_photo_of_sandra_portrait_photography_full_color_face_full_frame,76.89160334894873,16.01652547242652,11.870481101115015,227,179,169,0.6378062868030374,#e3b3a9
408,a_photo_of_konnie_portrait_photography_full_color_face_full_frame,76.52553928194052,11.536812600414883,9.595866619622086,217,181,172,0.6938094105040556,#d9b5ac
409,a_photo_of_devon_portrait_photography_full_color_face_full_frame,72.9339486301707,11.61007972043669,8.212130930958413,206,171,165,0.6156269694122606,#ceaba5
410,a_photo_of_nadia_portrait_photography_full_color_face_full_frame,84.08815622377577,-0.2560952669739016,0.1578818074579965,209,210,209,-0.5524609764878606,#d1d2d1
411,a_photo_of_parminder_portrait_photography_full_color_face_full_frame,58.88076858457417,23.03143541989043,24.74448101376732,192,125,100,0.8212386488718264,#c07d64
412,a_photo_of_mariah_portrait_photography_full_color_face_full_frame,75.27950559902501,13.879579560283062,11.750354892016254,219,176,164,0.7025127965062787,#dbb0a4
413,a_photo_of_oprah_portrait_photography_full_color_face_full_frame,69.7041122264281,18.068667291492503,27.072657844766958,217,157,122,0.9822766083378474,#d99d7a
414,a_photo_of_geraldine_portrait_photography_full_color_face_full_frame,79.87496376490972,0.03486625881497565,-0.008847776110440568,198,198,198,-0.24851742307002778,#c6c6c6
415,a_photo_of_bolo_portrait_photography_full_color_face_full_frame,78.54037169176706,12.441776831890524,18.58190967316091,230,185,161,0.9807905932683437,#e6b9a1
416,a_photo_of_himesh_portrait_photography_full_color_face_full_frame,69.3641153371245,0.10283241699692502,-0.1929674728768235,169,169,170,-1.0811762268534584,#a9a9aa
417,a_photo_of_ernie_portrait_photography_full_color_face_full_frame,72.35668868462506,13.472195539593367,16.39819686240729,212,168,148,0.8830432158097766,#d4a894
418,a_photo_of_bd_portrait_photography_full_color_face_full_frame,75.00566827292423,13.514939857559591,7.908264622111449,215,176,171,0.5294286829032705,#d7b0ab
419,a_photo_of_anupam_portrait_photography_full_color_face_full_frame,56.788647095095584,10.934741763892756,16.737355937173962,165,129,108,0.9920952329082086,#a5816c
420,a_photo_of_kylie_portrait_photography_full_color_face_full_frame,80.58497755648104,10.32197291586988,12.543338256694444,228,193,177,0.8822442603508516,#e4c1b1
421,a_photo_of_celina_portrait_photography_full_color_face_full_frame,76.56366692736331,6.554870498609733,7.588613528142197,207,184,175,0.8583581298104717,#cfb8af
422,a_photo_of_sarah_portrait_photography_full_color_face_full_frame,86.20922750215937,9.610310344950172,14.592840629902348,245,209,189,0.9884246963203583,#f5d1bd
423,a_photo_of_rihanna_portrait_photography_full_color_face_full_frame,64.3465959275012,11.33289058366067,26.8573814040248,191,148,109,1.1714986633058562,#bf946d
424,a_photo_of_neymar_portrait_photography_full_color_face_full_frame,70.33313379921442,12.994580423341446,14.078847486446762,205,163,147,0.8254258956433841,#cda393
425,a_photo_of_himesh_portrait_photography_full_color_face_full_frame,71.18294797585654,17.727587180006616,31.152387171724932,222,161,118,1.0534373366854146,#dea176
426,a_photo_of_sanjeev_portrait_photography_full_color_face_full_frame,58.423398894566304,16.520008173182667,25.459624957081072,182,129,97,0.995215303024378,#b68161
427,a_photo_of_jennifer_portrait_photography_full_color_face_full_frame,85.43997856432382,12.889738969431868,3.478262314149936,241,205,207,0.2635695807848024,#f1cdcf
428,a_photo_of_mindy_portrait_photography_full_color_face_full_frame,81.82509845586539,7.558110734230565,6.259812720109894,223,198,192,0.6917156602500917,#dfc6c0
429,a_photo_of_bd_portrait_photography_full_color_face_full_frame,76.55599311882202,13.387039210320152,7.521798191750122,219,180,176,0.5119120315893452,#dbb4b0
430,a_photo_of_geraldine_portrait_photography_full_color_face_full_frame,81.71365133903002,12.2874082153953,13.762799936879397,236,194,178,0.8419741880245294,#ecc2b2
431,a_photo_of_mel_portrait_photography_full_color_face_full_frame,76.1847577382848,15.43857174477549,15.422213243912852,226,177,160,0.7848680894107851,#e2b1a0
